subj,subj_id,image,response_x,response_y,response_size,response_time_click,response_time_circle
ML,44,grayscale_1_oliva.jpg,749,284,29,0.973084196448326,1.40726585057564
ML,44,grayscale_59_oliva.jpg,660,941,35,1.26639692904428,1.96997267333791
ML,44,grayscale_13_kitchen.jpg,621,929,29,0.937880381476134,1.50091474852525
ML,44,grayscale_27_housebeautiful.jpg,481,655,97,1.09031011722982,2.73199672647752
ML,44,grayscale_9_other.jpg,488,951,23,0.891150061273947,1.80593139422126
ML,44,grayscale_14_other.jpg,537,588,93,1.79376182286069,3.40035956539214
ML,44,grayscale_10_housebeautiful.jpg,675,192,33,1.06693777278997,2.35684017511085
ML,44,grayscale_7_opensource.jpg,493,649,45,1.05521216033958,1.82937734061852
ML,44,grayscale_14_airbnb.jpg,374,914,95,0.902897373307496,2.48588964901865
ML,44,grayscale_27_opensource.jpg,545,607,33,0.797296484932303,1.27814658684656
ML,44,grayscale_56_oliva.jpg,529,847,27,0.762287378543988,1.21970619540662
ML,44,grayscale_42_oliva.jpg,495,646,79,1.11377893621102,2.36851828335784
ML,44,grayscale_45_oliva.jpg,816,562,35,0.949510985519737,1.52445365069434
ML,44,grayscale_62_oliva.jpg,521,436,25,1.07866631750949,1.53620536113158
ML,44,grayscale_15_oliva.jpg,552,791,25,1.04345077322796,1.81752798287198
ML,44,grayscale_22_housebeautiful.jpg,424,301,25,0.680054436204955,1.10231987503357
ML,44,grayscale_24_oliva.jpg,501,211,25,0.691698235925287,1.149216752965
ML,44,grayscale_81_oliva.jpg,662,1067,31,0.656496180454269,1.11417011241429
ML,44,grayscale_2_opensource.jpg,421,1030,25,0.914447044022381,1.33696613158099
ML,44,grayscale_20_opensource.jpg,332,505,23,1.09033240331337,1.44228580687195
ML,44,grayscale_61_oliva.jpg,262,342,19,1.09031334263273,1.54816380259581
ML,44,grayscale_74_oliva.jpg,397,997,61,4.11513163195923,5.06506927544251
ML,44,grayscale_6_other.jpg,368,888,23,0.597974563017488,0.914864318445325
ML,44,grayscale_15_kitchen.jpg,406,1020,45,0.762031677179039,2.69682604726404
ML,44,grayscale_63_oliva.jpg,496,854,21,1.12558548152447,1.44243740965612
ML,44,grayscale_2_oliva.jpg,467,1099,23,0.703412119066343,1.16097168903798
ML,44,grayscale_29_oliva.jpg,488,1003,25,0.680003119865432,1.10247880849056
ML,44,grayscale_11_kitchen.jpg,398,640,31,0.668303019134328,1.25492232642137
ML,44,grayscale_44_oliva.jpg,451,491,27,0.726850441424176,1.53612999967299
ML,44,grayscale_30_housebeautiful.jpg,411,655,63,0.926347131840885,2.180951297516
ML,44,grayscale_34_oliva.jpg,758,668,71,1.39510331698693,2.61489924276248
ML,44,grayscale_84_oliva.jpg,419,869,27,0.855872937478125,1.66503080283292
ML,44,grayscale_13_opensource.jpg,528,652,73,1.67672357312404,2.94301083195023
ML,44,grayscale_85_oliva.jpg,311,579,59,1.34851316362619,2.4389596353285
ML,44,grayscale_60_oliva.jpg,205,397,27,0.832582699134946,1.30191685189493
ML,44,grayscale_20_oliva.jpg,357,216,27,0.45721413847059,0.949983388185501
ML,44,grayscale_1_kitchen.jpg,431,978,27,1.008538141381,1.46594786806963
ML,44,grayscale_4_oliva.jpg,482,611,111,3.72835591295734,5.51072054728866
ML,44,grayscale_1_opensource.jpg,539,847,27,1.65311282803304,2.07552077923901
ML,44,grayscale_7_housebeautiful.jpg,603,675,23,0.961430426919833,1.3369890039321
ML,44,grayscale_92_oliva.jpg,507,398,25,0.80889219394885,1.19641507742926
ML,44,grayscale_9_kitchen.jpg,312,252,17,0.62137593771331,0.938232850749046
ML,44,grayscale_32_opensource.jpg,567,926,55,0.937940494855866,1.81773178162985
ML,44,grayscale_14_kitchen.jpg,332,761,37,0.51591785531491,1.07891879347153
ML,44,grayscale_4_housebeautiful.jpg,615,311,47,1.04347892384976,1.81760920886882
ML,44,grayscale_99_oliva.jpg,569,406,109,3.24750375864096,5.11200544727035
ML,44,grayscale_70_oliva.jpg,551,971,19,0.79713960387744,1.50100037339143
ML,44,grayscale_75_oliva.jpg,511,231,29,0.656559812603518,1.14947040192783
ML,44,grayscale_36_housebeautiful.jpg,699,674,33,1.09034530539066,1.65346647007391
MM2,45,grayscale_11_opensource.jpg,651,457,25,39.9333544267978,63.1499279078558
MM2,45,grayscale_18_housebeautiful.jpg,605,793,115,5.75043479612305,55.583355203874
MM2,45,grayscale_100_oliva.jpg,542,892,47,2.33350380136881,5.73363264939871
MM2,45,grayscale_17_oliva.jpg,522,918,121,3.20000914897253,5.8667425757701
MM2,45,grayscale_16_housebeautiful.jpg,520,921,107,2.45028398469424,4.71683578092779
MM2,45,grayscale_13_oliva.jpg,390,964,95,2.50024294627406,4.83358282855147
MM2,45,grayscale_21_housebeautiful.jpg,475,260,13,1.61689967711754,4.55033826273325
MM2,45,grayscale_72_oliva.jpg,467,728,85,1.50025408925353,3.26690485273821
MM2,45,grayscale_8_oliva.jpg,337,181,23,1.88353680511432,2.81710705382852
MM2,45,grayscale_21_kitchen.jpg,476,925,21,1.50017638163422,2.43346160466535
MM2,45,grayscale_14_housebeautiful.jpg,682,218,19,1.95023692026825,2.65055147484668
MM2,45,grayscale_1_opensource.jpg,509,884,37,2.60019517808109,3.66691669948477
MM2,45,grayscale_11_oliva.jpg,421,664,19,1.50011744113795,2.23357532170212
MM2,45,grayscale_30_housebeautiful.jpg,388,864,25,1.75028260648355,2.98367494873492
MM2,45,grayscale_6_other.jpg,319,885,17,1.46683424143725,2.36693655158228
MM2,45,grayscale_18_opensource.jpg,358,915,17,1.28361228413769,2.15027920494254
MM2,45,grayscale_98_oliva.jpg,521,1017,17,1.51670376594598,2.48357803413796
MM2,45,grayscale_5_opensource.jpg,722,868,17,1.31693595044771,2.15029328028504
MM2,45,grayscale_16_oliva.jpg,385,850,21,1.75011047677572,2.51681226337655
MM2,45,grayscale_6_airbnb.jpg,744,318,19,1.63355725834617,2.46689200898822
MM2,45,grayscale_13_kitchen.jpg,462,503,25,1.73358074657381,3.93372302482635
MM2,45,grayscale_19_kitchen.jpg,549,1033,33,1.7835329637187,2.91696486354704
MM2,45,grayscale_21_opensource.jpg,418,908,117,2.31687700995144,4.55021011847043
MM2,45,grayscale_50_oliva.jpg,244,581,127,2.88351627857332,5.31702098897472
MM2,45,grayscale_29_oliva.jpg,466,1019,25,1.13359963099151,2.23362311921892
MM2,45,grayscale_13_opensource.jpg,657,784,91,1.76680940432288,3.4669172273102
MM2,45,grayscale_58_oliva.jpg,414,1032,147,1.16691508668487,3.86690356249846
MM2,45,grayscale_28_oliva.jpg,628,996,23,1.55036670665436,2.35021563131295
MM2,45,grayscale_4_oliva.jpg,263,867,169,3.06689629023822,6.13392424357494
MM2,45,grayscale_45_oliva.jpg,794,585,33,1.56681139832949,2.46695182919325
MM2,45,grayscale_68_oliva.jpg,650,987,127,1.28351903499447,3.68355991213457
MM2,45,grayscale_4_other.jpg,465,388,39,1.43365777974964,2.40029833861104
MM2,45,grayscale_52_oliva.jpg,382,803,197,2.60020280222466,6.00031581549433
MM2,45,grayscale_4_housebeautiful.jpg,471,806,135,2.18354569017401,4.78359688923206
MM2,45,grayscale_84_oliva.jpg,343,849,135,2.10015837692549,4.53356661258431
MM2,45,grayscale_20_housebeautiful.jpg,572,840,15,1.46685506121457,4.26678286643755
MM2,45,grayscale_7_housebeautiful.jpg,687,277,53,1.63356810808932,2.86698596189876
MM2,45,grayscale_12_housebeautiful.jpg,545,911,25,1.46688819691622,2.80027880907346
MM2,45,grayscale_13_other.jpg,563,960,115,2.18357794616713,4.51687208358157
MM2,45,grayscale_18_kitchen.jpg,403,679,23,1.43346541673714,2.33363781035769
MM2,45,grayscale_60_oliva.jpg,419,651,21,1.36669228574465,2.16680570954532
MM2,45,grayscale_99_oliva.jpg,270,978,201,1.63360153702729,5.50029954087995
MM2,45,grayscale_63_oliva.jpg,456,865,23,1.15022906153536,1.91692674282785
MM2,45,grayscale_70_oliva.jpg,514,982,75,1.23345656100082,4.05024428049933
MM2,45,grayscale_27_opensource.jpg,509,616,27,1.61690788773376,10.2168825521176
MM2,45,grayscale_6_housebeautiful.jpg,650,1087,23,1.36686500192513,2.2669989815904
MM2,45,grayscale_47_oliva.jpg,512,918,39,1.60025470504957,2.60027523159056
MM2,45,grayscale_34_oliva.jpg,741,303,25,1.1836084427423,4.25029448255373
MM2,45,grayscale_54_oliva.jpg,435,1032,131,3.1169745989921,5.48368418567838
MM2,45,grayscale_6_kitchen.jpg,548,1000,27,1.8167595688135,2.71687096928372
MM2,45,grayscale_9_kitchen.jpg,304,719,203,3.40009365967398,7.06676521361237
MM2,45,grayscale_15_kitchen.jpg,415,1070,25,1.38356979419791,2.18357853263979
MM2,45,grayscale_3_oliva.jpg,415,890,59,1.30005961493976,3.2667201138695
MM2,45,grayscale_10_oliva.jpg,595,689,105,1.55028166812758,3.48352114629597
MM2,45,grayscale_20_oliva.jpg,330,244,23,1.61690700802501,2.58358334171498
MM2,45,grayscale_8_housebeautiful.jpg,402,856,131,1.65024533614996,3.91695753263934
MM2,45,grayscale_2_housebeautiful.jpg,623,605,43,1.63360622880805,2.76695484952711
MM2,45,grayscale_15_opensource.jpg,472,594,51,1.18353220130439,2.18363630019076
MM2,45,grayscale_38_oliva.jpg,354,671,27,1.11683325909553,1.88363005425731
MM2,45,grayscale_17_opensource.jpg,456,962,27,1.50017960723335,2.46714536515105
MM2,45,grayscale_89_oliva.jpg,231,604,51,1.33348092893743,2.53361382362846
MM2,45,grayscale_11_kitchen.jpg,401,1037,127,1.65025706560186,3.98361688794762
MM2,45,grayscale_18_oliva.jpg,482,846,19,2.20018245162555,2.86705809802834
MM2,45,grayscale_61_oliva.jpg,226,356,13,1.08354302172393,1.68376136547249
MM2,45,grayscale_14_airbnb.jpg,475,265,149,1.83360570098284,4.66696097816566
MM2,45,grayscale_6_oliva.jpg,307,779,15,1.66685424015304,2.26689810830339
MM2,45,grayscale_56_oliva.jpg,491,893,11,1.41662808165665,3.48335898662208
MM2,45,grayscale_53_oliva.jpg,491,929,177,1.5999940179795,4.73344820376633
MM2,45,grayscale_33_oliva.jpg,508,240,9,1.58353789008834,3.68368629697989
MM2,45,grayscale_5_oliva.jpg,393,727,167,2.2502337826395,5.31686440079056
MM2,45,grayscale_34_housebeautiful.jpg,497,275,93,1.58345842305152,3.3502669476652
MM2,45,grayscale_24_oliva.jpg,480,218,115,3.2501839324691,6.51688615892408
MM2,45,grayscale_7_kitchen.jpg,209,788,9,1.21679076915598,3.05018651294859
MM2,45,grayscale_49_oliva.jpg,375,903,143,1.68349070836803,4.28354777215191
MM2,45,grayscale_32_opensource.jpg,581,945,15,1.90006682855255,2.90016359653146
MM2,45,grayscale_75_oliva.jpg,477,182,19,1.36686470868881,3.46690051284077
MM2,45,grayscale_85_oliva.jpg,419,1045,21,1.96675081570993,3.73353969349182
MM2,45,grayscale_15_housebeautiful.jpg,680,877,49,2.26687523587179,4.30024757940737
MM2,45,grayscale_14_other.jpg,536,666,73,1.63336137649776,3.10019679088055
MM2,45,grayscale_6_opensource.jpg,446,489,145,1.83341011237098,4.46682339169411
MM2,45,grayscale_35_housebeautiful.jpg,489,665,111,1.43342495012803,3.70020840303823
MM2,45,grayscale_35_oliva.jpg,463,666,23,2.1169355985644,3.41695416042194
MM2,45,grayscale_10_opensource.jpg,496,736,19,1.91675549282945,3.0836743915861
MM2,45,grayscale_83_oliva.jpg,754,468,17,2.00030437927853,3.00030643193259
MM2,45,grayscale_3_kitchen.jpg,402,245,19,1.93352948886832,3.80035182491201
MM2,45,grayscale_81_oliva.jpg,583,1080,15,1.33356977953599,2.13368554922727
MM2,45,grayscale_27_housebeautiful.jpg,767,209,39,1.90015597238744,2.96694875021194
MM2,45,grayscale_42_oliva.jpg,263,416,17,1.28351844852205,2.18342429034601
MM2,45,grayscale_1_oliva.jpg,542,620,75,1.76687098394586,3.46707410873023
MM2,45,grayscale_77_oliva.jpg,245,238,25,1.0833852605947,1.75022777129561
MM2,45,grayscale_44_oliva.jpg,452,466,15,1.16681069456263,1.80027968878267
MM2,45,grayscale_62_oliva.jpg,478,448,19,1.76694663891112,2.66685951840645
MM2,45,grayscale_64_oliva.jpg,456,428,15,1.21692712403501,2.01692149389783
MM2,45,grayscale_10_kitchen.jpg,400,568,153,1.56699056570869,4.63364640218106
MM2,45,grayscale_43_oliva.jpg,404,881,115,1.91677279377063,4.1169138990781
MM2,45,grayscale_86_oliva.jpg,485,1028,23,1.65025120087603,2.41689170109021
MM2,45,grayscale_2_oliva.jpg,452,1115,13,1.11694791448872,1.91685783229786
MM2,45,grayscale_38_housebeautiful.jpg,535,1064,15,1.15012936119319,1.58348979933544
MM2,45,grayscale_23_oliva.jpg,755,979,55,2.05004165421633,3.35019393182665
MM2,45,grayscale_22_housebeautiful.jpg,406,337,13,1.51695712210858,1.98378461911079
MM2,45,grayscale_88_oliva.jpg,377,745,193,1.28348707223813,4.58359595087586
MM2,45,grayscale_9_other.jpg,435,977,11,1.38350850781126,2.01692090742563
MM2,45,grayscale_29_housebeautiful.jpg,271,374,15,1.53341119734569,2.20024696361179
MM2,45,grayscale_65_oliva.jpg,353,1133,93,2.50020951733586,4.40037868535683
MM2,45,grayscale_74_oliva.jpg,337,669,27,1.38359178692008,2.48355457523394
MM2,45,grayscale_23_housebeautiful.jpg,788,582,129,1.36682629473353,3.90025068771229
MM2,45,grayscale_28_housebeautiful.jpg,672,285,5,1.76689239019561,1.76726949207659
MM2,45,grayscale_31_oliva.jpg,370,881,107,1.63354347623999,3.6004482410076
MM2,45,grayscale_2_opensource.jpg,450,784,147,1.26678491909206,4.00027564212178
MM2,45,grayscale_16_opensource.jpg,501,1083,13,1.78354000139007,2.38365102065291
MM2,45,grayscale_37_oliva.jpg,484,466,105,2.06691505736171,4.40031475984415
MM2,45,grayscale_94_oliva.jpg,361,1035,17,1.25004816406226,1.8836142194973
MM2,45,grayscale_71_oliva.jpg,620,336,133,2.43348799593196,4.833587520332
MM2,45,grayscale_39_housebeautiful.jpg,704,757,11,1.28346273362513,1.81704342155172
MM2,45,grayscale_36_housebeautiful.jpg,676,748,17,1.90005128702887,2.50021860766128
MM2,45,grayscale_20_opensource.jpg,301,551,31,1.28349469638169,2.28356331367559
MM2,45,grayscale_4_kitchen.jpg,461,957,59,1.30024757940782,2.73356109974156
MM2,45,grayscale_10_housebeautiful.jpg,651,853,117,2.90005099379277,5.06679365753371
MM2,45,grayscale_40_oliva.jpg,596,744,113,1.88353387275129,4.15015927129616
MM2,45,grayscale_8_other.jpg,477,634,183,1.81694724004547,5.18359935241688
MM2,45,grayscale_15_oliva.jpg,620,788,55,1.91684815549979,3.31688551380421
MM2,45,grayscale_14_kitchen.jpg,479,245,133,1.16682623608631,3.53348128082098
MM2,45,grayscale_59_oliva.jpg,606,966,21,1.01688249347035,1.58363993632065
MM2,45,grayscale_92_oliva.jpg,491,430,61,1.70024212521275,3.00028883775531
MM2,45,grayscale_55_oliva.jpg,319,412,23,1.36698874764352,2.16698898223285
MM2,45,grayscale_73_oliva.jpg,558,640,179,1.7668176149391,4.96678453788445
MM2,45,grayscale_30_opensource.jpg,375,977,15,0.800240981590832,1.63354171682204
MM2,45,grayscale_3_other.jpg,537,462,13,2.23357561493822,3.00033516909025
MM2,45,grayscale_1_housebeautiful.jpg,730,390,213,2.70026001262704,6.46693012970763
MM2,45,grayscale_14_oliva.jpg,406,983,33,2.16690482341437,3.13366648886768
MM2,45,grayscale_1_kitchen.jpg,411,1025,15,1.50013444884326,2.06680626669458
MM2,45,grayscale_7_opensource.jpg,492,278,15,0.966987750640328,1.73391386301
MM2,45,grayscale_5_housebeautiful.jpg,396,637,29,1.86694051027189,2.6669533540221
MM2,45,grayscale_8_kitchen.jpg,353,368,169,1.36690282940754,4.43364546382509
MSA,46,grayscale_11_opensource.jpg,730,337,25,4.98360105318716,19.7169340150722
MSA,46,grayscale_18_housebeautiful.jpg,516,891,9,1.56670172794838,4.03360869197058
MSA,46,grayscale_100_oliva.jpg,546,876,5,2.45021155534778,3.65043535328005
MSA,46,grayscale_17_oliva.jpg,601,358,17,2.30013292402145,4.16682183754165
MSA,46,grayscale_16_housebeautiful.jpg,530,317,13,1.85040638153441,4.51711048471043
MSA,46,grayscale_13_oliva.jpg,276,912,27,2.4668835051416,7.66690614298568
MSA,46,grayscale_21_housebeautiful.jpg,513,237,5,2.61696858765208,4.95051432179753
MSA,46,grayscale_72_oliva.jpg,508,655,7,2.40021945806802,3.7669281650451
MSA,46,grayscale_8_oliva.jpg,619,400,53,2.41689346049679,5.11695729804342
MSA,46,grayscale_21_kitchen.jpg,488,907,5,2.15011118055554,2.88366143053281
MSA,46,grayscale_14_housebeautiful.jpg,706,221,11,2.21698283893056,3.25053347012727
MSA,46,grayscale_1_opensource.jpg,514,858,9,1.71683666063473,2.98367318930104
MSA,46,grayscale_11_oliva.jpg,397,826,17,1.53352145417011,2.63366516929818
MSA,46,grayscale_30_housebeautiful.jpg,407,820,25,1.43350119155366,4.33358708047308
MSA,46,grayscale_6_other.jpg,344,901,15,1.31687876937212,3.48360735774622
MSA,46,grayscale_18_opensource.jpg,371,906,17,1.38361319314572,2.45028574409662
MSA,46,grayscale_98_oliva.jpg,532,998,15,1.23346213248442,2.10016776047996
MSA,46,grayscale_5_opensource.jpg,552,939,27,4.13349611856393,4.6336455224664
MSA,46,grayscale_16_oliva.jpg,349,855,17,1.00012785103172,1.90031197411008
MSA,46,grayscale_6_airbnb.jpg,727,306,17,1.46687793362071,2.46696150596836
MSA,46,grayscale_13_kitchen.jpg,588,948,5,1.61688970707473,2.3503493470489
MSA,46,grayscale_19_kitchen.jpg,428,588,5,1.53367510999669,2.13382747559808
MSA,46,grayscale_21_opensource.jpg,426,1042,17,1.55024999860325,1.88366055084043
MSA,46,grayscale_50_oliva.jpg,272,646,15,1.53343231035979,2.13367030094378
MSA,46,grayscale_29_oliva.jpg,460,1038,21,1.25006781090633,3.55022155467304
MSA,46,grayscale_13_opensource.jpg,224,410,5,4.10022230245522,4.50047430972336
MSA,46,grayscale_58_oliva.jpg,452,1094,5,1.41665799176553,1.9502105290012
MSA,46,grayscale_28_oliva.jpg,617,968,17,1.56684042871348,3.73367634159513
MSA,46,grayscale_4_oliva.jpg,323,627,27,1.61682138300966,2.45016932929866
MSA,46,grayscale_45_oliva.jpg,772,559,17,1.20016954923631,2.03367584312218
MSA,46,grayscale_68_oliva.jpg,681,1094,17,1.23349350877106,2.10020089618047
MSA,46,grayscale_4_other.jpg,689,331,55,1.53355341692804,2.50033003743738
MSA,46,grayscale_52_oliva.jpg,333,715,27,1.55005763558438,2.31686029548291
MSA,46,grayscale_4_housebeautiful.jpg,752,275,19,1.36686705460306,2.13363218022278
MSA,46,grayscale_84_oliva.jpg,586,451,5,3.71674810329569,4.11691155319568
MSA,46,grayscale_20_housebeautiful.jpg,573,823,5,1.11688017690904,1.58389299924602
MSA,46,grayscale_7_housebeautiful.jpg,668,247,19,1.65018522270839,2.2503314303176
MSA,46,grayscale_12_housebeautiful.jpg,560,875,21,1.83360159565927,3.60023857705528
MSA,46,grayscale_13_other.jpg,471,882,19,2.33357124571921,3.06692620035028
MSA,46,grayscale_18_kitchen.jpg,408,666,17,2.13350256977719,2.56693690345855
MSA,46,grayscale_60_oliva.jpg,144,389,17,2.96671826648526,3.7335490770638
MSA,46,grayscale_99_oliva.jpg,145,245,5,3.05024486698676,3.41711309450329
MSA,46,grayscale_63_oliva.jpg,467,859,5,1.76687010424212,2.06709481120924
MSA,46,grayscale_70_oliva.jpg,527,958,21,1.28361580296769,1.98359254933894
MSA,46,grayscale_27_opensource.jpg,525,610,17,1.23361520183971,2.10023021980305
MSA,46,grayscale_6_housebeautiful.jpg,664,220,15,1.78356991146575,2.28379672975279
MSA,46,grayscale_47_oliva.jpg,520,902,15,1.75001840057666,2.15021645236993
MSA,46,grayscale_34_oliva.jpg,733,287,5,1.63357133368845,2.00041844820953
MSA,46,grayscale_54_oliva.jpg,205,577,5,1.51684334644233,1.68380886976956
MSA,46,grayscale_6_kitchen.jpg,533,928,19,1.73351212928537,2.20028479109169
MSA,46,grayscale_9_kitchen.jpg,509,644,15,2.08357205212815,2.78375083827996
MSA,46,grayscale_15_kitchen.jpg,423,1059,15,1.93348550342489,2.3336480736325
MSA,46,grayscale_3_oliva.jpg,471,906,15,1.73346022644546,2.10044398906757
MSA,46,grayscale_10_oliva.jpg,690,244,19,1.8335048276931,2.26695440965705
MSA,46,grayscale_20_oliva.jpg,354,200,15,1.40019130735891,1.80043657019269
MSA,46,grayscale_8_housebeautiful.jpg,141,1005,5,1.46683453468722,1.83386697454262
MSA,46,grayscale_2_housebeautiful.jpg,609,595,17,1.48352085307124,2.25033553564572
MSA,46,grayscale_15_opensource.jpg,470,569,19,1.1666382716212,1.63348658839823
MSA,46,grayscale_38_oliva.jpg,364,634,21,0.983518067310797,1.41697849900811
MSA,46,grayscale_17_opensource.jpg,454,977,25,1.71685923982295,2.35012208891567
MSA,46,grayscale_89_oliva.jpg,250,595,17,1.00007066995022,1.46686180564575
MSA,46,grayscale_11_kitchen.jpg,474,283,19,1.66692373715341,2.16691655284376
MSA,46,grayscale_18_oliva.jpg,498,812,27,1.35017839030479,1.91709711309522
MSA,46,grayscale_61_oliva.jpg,236,341,23,1.66682374358061,2.33355247860891
MSA,46,grayscale_14_airbnb.jpg,435,250,23,1.68359510047594,2.58368274880922
MSA,46,grayscale_6_oliva.jpg,319,760,17,1.21671570066246,1.68346959535847
MSA,46,grayscale_56_oliva.jpg,485,880,21,1.93343653297052,2.56680729301297
MSA,46,grayscale_53_oliva.jpg,371,985,45,1.6002376973338,2.56705918299849
MSA,46,grayscale_33_oliva.jpg,504,238,5,1.48360823746771,1.88382652259315
MSA,46,grayscale_5_oliva.jpg,295,737,23,1.70017761320923,2.46692221233388
MSA,46,grayscale_34_housebeautiful.jpg,476,252,19,1.15016249689506,1.7169287368306
MSA,46,grayscale_24_oliva.jpg,481,291,19,2.58348217516323,2.95033691384015
MSA,46,grayscale_7_kitchen.jpg,220,767,17,1.51688205363462,1.88356319640297
MSA,46,grayscale_49_oliva.jpg,447,957,17,1.21690425160341,2.55027726959088
MSA,46,grayscale_32_opensource.jpg,595,918,13,2.70012746981229,3.13349318620749
MSA,46,grayscale_75_oliva.jpg,486,179,27,2.21683240871062,2.81711936974898
MSA,46,grayscale_85_oliva.jpg,423,992,23,1.8001688454533,2.36692394240526
MSA,46,grayscale_15_housebeautiful.jpg,718,901,21,1.4668879036617,2.00031317636603
MSA,46,grayscale_14_other.jpg,576,224,17,1.75012513858383,2.25030797140789
MSA,46,grayscale_6_opensource.jpg,341,566,25,1.63354552889359,2.86685459205182
MSA,46,grayscale_35_housebeautiful.jpg,512,363,17,2.26686409287504,3.30022998520872
MSA,46,grayscale_35_oliva.jpg,459,610,21,1.80009407020407,2.40042912200443
MSA,46,grayscale_10_opensource.jpg,500,717,5,1.85019964992534,2.25022997055203
MSA,46,grayscale_83_oliva.jpg,694,1109,15,2.51677209002082,2.85032163624419
MSA,46,grayscale_3_kitchen.jpg,396,223,19,1.73346697087982,2.20021969263325
MSA,46,grayscale_81_oliva.jpg,593,1084,19,1.61695128670544,2.08386470194091
MSA,46,grayscale_27_housebeautiful.jpg,615,263,19,1.71674693035311,2.25037189695286
MSA,46,grayscale_42_oliva.jpg,242,629,5,2.01702969809412,2.71711054333718
MSA,46,grayscale_1_oliva.jpg,720,271,19,1.70020341800409,2.63362675535609
MSA,46,grayscale_77_oliva.jpg,257,203,15,1.20026719692396,1.53374607319711
MSA,46,grayscale_44_oliva.jpg,461,475,33,1.41660579567542,2.1502322871238
MSA,46,grayscale_62_oliva.jpg,510,430,15,1.30015579643077,1.70039196894504
MSA,46,grayscale_64_oliva.jpg,455,390,13,1.73348309888388,2.20031176885823
MSA,46,grayscale_10_kitchen.jpg,284,977,5,1.9002492215368,2.10039765774854
MSA,46,grayscale_43_oliva.jpg,276,896,17,1.53357452998171,2.00024719821522
MSA,46,grayscale_86_oliva.jpg,491,1004,15,1.16693649292574,1.60031100641936
MSA,46,grayscale_2_oliva.jpg,457,1111,17,1.23356183283613,1.93379105566419
MSA,46,grayscale_38_housebeautiful.jpg,536,1059,15,1.75021105681662,2.18362984899431
MSA,46,grayscale_23_oliva.jpg,713,941,17,1.80023306421936,2.20033640068141
MSA,46,grayscale_22_housebeautiful.jpg,422,297,13,1.98344299881137,2.61707473918796
MSA,46,grayscale_88_oliva.jpg,458,163,15,1.88354091040674,2.3169943044486
MSA,46,grayscale_9_other.jpg,176,1056,5,1.65013361311867,2.1167957248399
MSA,46,grayscale_29_housebeautiful.jpg,269,367,17,2.38356304977788,2.85025829719962
MSA,46,grayscale_65_oliva.jpg,384,1061,17,1.40021799187525,1.83366082940483
MSA,46,grayscale_74_oliva.jpg,375,681,17,2.26689810832613,2.70023332812707
MSA,46,grayscale_23_housebeautiful.jpg,759,722,17,1.43343052163254,1.800302561227
MSA,46,grayscale_28_housebeautiful.jpg,663,264,5,1.76680852464051,2.53382114169654
MSA,46,grayscale_31_oliva.jpg,387,783,5,1.04998857845203,1.55037609022111
MSA,46,grayscale_2_opensource.jpg,402,1039,5,1.60027728421846,2.20032877652557
MSA,46,grayscale_16_opensource.jpg,501,1091,19,1.55022829913651,1.98356938367942
MSA,46,grayscale_37_oliva.jpg,450,292,5,3.1835879162245,3.45052854376263
MSA,46,grayscale_94_oliva.jpg,358,1033,19,1.38342258956982,1.71687507457682
MSA,46,grayscale_71_oliva.jpg,492,522,19,1.40021183388308,1.80036648671376
MSA,46,grayscale_39_housebeautiful.jpg,693,736,17,1.48355956023443,1.88361216682824
MSA,46,grayscale_36_housebeautiful.jpg,672,696,5,1.41676678240765,1.85041429891135
MSA,46,grayscale_20_opensource.jpg,326,533,19,1.43360294454033,1.86705809802515
MSA,46,grayscale_4_kitchen.jpg,177,566,19,2.11677167948801,2.61719789844938
MSA,46,grayscale_10_housebeautiful.jpg,186,1039,5,1.88346408252255,2.21705204271711
MSA,46,grayscale_40_oliva.jpg,615,288,5,1.90020025108242,2.30049858966959
MSA,46,grayscale_8_other.jpg,194,540,5,1.83359309181105,2.33377357877907
MSA,46,grayscale_15_oliva.jpg,576,984,17,1.75020343266078,2.05035541704274
MSA,46,grayscale_14_kitchen.jpg,469,164,5,2.1001660010661,2.56718879344407
MSA,46,grayscale_59_oliva.jpg,611,945,17,1.9835846319329,2.48364782435237
MSA,46,grayscale_92_oliva.jpg,484,409,15,1.40002357619232,1.73351770077716
MSA,46,grayscale_55_oliva.jpg,302,367,17,1.6167530589446,2.51688234685571
MSA,46,grayscale_73_oliva.jpg,729,384,17,2.1167960180901,2.65015677880729
MSA,46,grayscale_30_opensource.jpg,396,956,17,1.73341272215475,2.10015925663174
MSA,46,grayscale_3_other.jpg,533,425,17,2.41680548962904,2.85040638153441
MSA,46,grayscale_1_housebeautiful.jpg,318,295,5,1.46684362497763,1.93373152866843
MSA,46,grayscale_14_oliva.jpg,426,973,15,1.11690510198241,1.55031861588941
MSA,46,grayscale_1_kitchen.jpg,402,1021,19,1.25029067046125,1.71702110624756
MSA,46,grayscale_7_opensource.jpg,492,262,17,1.1335069683264,1.46720020033536
MSA,46,grayscale_5_housebeautiful.jpg,398,594,21,2.13350256977719,2.56696094883955
MSA,46,grayscale_8_kitchen.jpg,365,363,5,2.5834692727949,3.18370051894453
MVA,47,grayscale_11_opensource.jpg,517,634,619,8.04317190614529,18.4541416156571
MVA,47,grayscale_17_oliva.jpg,587,362,31,3.61114817275666,7.02322572655976
MVA,47,grayscale_100_oliva.jpg,480,639,145,2.90768151194789,5.63962223031558
